Survey Year,Trip identifier,Vessel name,Trip start date,Trip end date,GMA,PFMA,Set number,Set date,Start latitude,Start longitude,End latitude,End longitude,Bottom depth (m),Soak time (min),Hook size,Hook spacing (m),Hook count
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,41,8/29/2007,50.515,-126.496,50.513833,-126.4885,75,133,13/0,2.44,218
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,42,8/29/2007,50.4855,-126.402666,50.482333,-126.4145,100,158,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,43,8/29/2007,50.497666,-126.2245,50.497333,-126.214166,100,124,13/0,2.44,224
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,12,44,8/30/2007,50.472833,-126.0405,50.4715,-126.030333,53,111,13/0,2.44,223
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,46,8/30/2007,50.454666,-125.925666,50.459,-125.915833,95,111,13/0,2.44,224
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,47,8/31/2007,50.507833,-125.588,50.506333,-125.581333,51,128,13/0,2.44,205
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,48,8/31/2007,50.534,-125.549,50.5375,-125.539666,150,131,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,49,8/31/2007,50.44,-125.447,50.440166,-125.435833,80,126,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,50,9/1/2007,50.403333,-125.340333,50.397666,-125.348333,79,119,13/0,2.44,217
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,51,9/1/2007,50.390666,-125.328833,50.396666,-125.322333,105,125,13/0,2.44,213
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,52,9/1/2007,50.4955,-125.261,50.492666,-125.258666,102,128,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,53,9/1/2007,50.457,-125.265,50.457166,-125.273833,40,114,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,54,9/2/2007,50.524,-125.015166,50.527,-125.004166,45,148,13/0,2.44,220
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,55,9/2/2007,50.508,-124.966666,50.512,-124.959333,62,139,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,56,9/2/2007,50.425666,-125.058333,50.419166,-125.058166,67,137,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,57,9/2/2007,50.373833,-125.099333,50.376833,-125.089666,35,130,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,58,9/3/2007,50.322666,-125.076833,50.325833,-125.086333,71,126,13/0,2.44,222
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,59,9/3/2007,50.2985,-125.0415,50.303666,-125.0365,92,118,13/0,2.44,223
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,60,9/3/2007,50.131833,-125.121333,50.1265,-125.130833,52,110,13/0,2.44,230
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,61,9/3/2007,50.112833,-125.088,50.111,-125.077,52,127,13/0,2.44,227
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,62,9/4/2007,50.043333,-125.071,50.035833,-125.065166,24,110,13/0,2.44,225
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,63,9/4/2007,50.0305,-125.011333,50.036833,-125.007166,101,124,13/0,2.44,217
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,13,64,9/4/2007,49.985333,-125.110333,49.981333,-125.123333,33,121,13/0,2.44,226
2007,63746,NEOCALIGUS,8/15/2007,9/4/2007,1,NA,900,8/28/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,16,1,8/16/2008,49.4965,-123.940666,49.504166,-123.931,85,116,13/0,2.44,221
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,16,2,8/17/2008,49.525166,-124.1375,49.516,-124.1295,40,121,13/0,2.44,227
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,16,3,8/17/2008,49.564333,-124.180166,49.557833,-124.170166,60,139,13/0,2.44,234
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,16,4,8/17/2008,49.630833,-124.076666,49.623333,-124.080666,50,110,13/0,2.44,223
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,16,5,8/18/2008,49.754666,-124.093166,49.754166,-124.105333,78,121,13/0,2.44,222
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,16,6,8/18/2008,49.780666,-124.132166,49.779333,-124.147,100,125,13/0,2.44,220
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,16,7,8/18/2008,49.754,-124.1785,49.753,-124.190333,70,121,13/0,2.44,227
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,16,8,8/18/2008,49.718,-124.227833,49.7255,-124.227333,80,120,13/0,2.44,224
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,9,8/19/2008,49.7365,-124.297333,49.7335,-124.286,85,121,13/0,2.44,223
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,10,8/19/2008,49.718166,-124.382833,49.716166,-124.369,90,133,13/0,2.44,225
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,11,8/19/2008,49.798333,-124.595333,49.791666,-124.5925,80,122,13/0,2.44,223
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,13,12,8/20/2008,50.389833,-125.543,50.391833,-125.56,45,120,13/0,2.44,225
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,12,13,8/21/2008,50.8205,-126.225333,50.8245,-126.231666,85,124,13/0,2.44,222
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,12,14,8/21/2008,50.811333,-126.204833,50.818666,-126.1985,90,123,13/0,2.44,216
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,12,15,8/21/2008,50.7765,-126.2155,50.784,-126.221833,85,119,13/0,2.44,224
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,12,16,8/21/2008,50.766666,-126.201333,50.7615,-126.189833,52,120,13/0,2.44,216
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,12,17,8/22/2008,50.619666,-126.284,50.613,-126.279,55,120,13/0,2.44,226
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,12,18,8/22/2008,50.666333,-126.192666,50.663666,-126.204333,55,135,13/0,2.44,225
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,12,19,8/22/2008,50.659,-126.414,50.658,-126.403166,45,115,13/0,2.44,224
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,13,20,8/23/2008,50.446666,-125.995833,50.453833,-126.003,95,121,13/0,2.44,225
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,13,21,8/23/2008,50.400833,-125.851833,50.4045,-125.866666,95,127,13/0,2.44,219
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,13,22,8/23/2008,50.420333,-125.1505,50.413833,-125.162,60,120,13/0,2.44,224
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,23,8/23/2008,50.121,-124.911166,50.1285,-124.916666,40,120,13/0,2.44,222
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,24,8/24/2008,50.0775,-124.776333,50.0765,-124.788,55,119,13/0,2.44,225
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,25,8/24/2008,50.121666,-124.697833,50.116,-124.700333,70,122,13/0,2.44,220
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,26,8/25/2008,50.238833,-124.822,50.245666,-124.822666,60,123,13/0,2.44,225
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,27,8/25/2008,50.2685,-124.659166,50.262666,-124.6555,70,126,13/0,2.44,221
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,28,8/25/2008,50.188,-124.617333,50.182,-124.6185,60,126,13/0,2.44,226
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,14,29,8/26/2008,49.937666,-125.150833,49.943666,-125.158833,40,120,13/0,2.44,209
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,14,30,8/26/2008,49.906166,-125.120166,49.900666,-125.113666,63,120,13/0,2.44,224
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,13,31,8/26/2008,50.0545,-125.1655,50.0625,-125.1665,50,111,13/0,2.44,221
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,32,8/27/2008,50.219833,-124.969833,50.214833,-124.965666,70,119,13/0,2.44,225
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,13,33,8/27/2008,50.259166,-125.0395,50.253833,-125.033833,58,116,13/0,2.44,224
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,13,34,8/27/2008,50.303166,-125.102833,50.297333,-125.095333,55,120,13/0,2.44,222
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,13,35,8/27/2008,50.307,-125.106,50.315,-125.107,87,120,13/0,2.44,224
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,36,8/28/2008,50.312333,-124.965,50.305166,-124.967,78,119,13/0,2.44,225
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,37,8/28/2008,50.329166,-124.9505,50.333666,-124.959333,85,118,13/0,2.44,210
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,13,38,8/28/2008,50.327333,-124.99,50.327333,-125.000666,54,119,13/0,2.44,223
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,13,39,8/28/2008,50.3405,-125.013833,50.342833,-125.023833,80,120,13/0,2.44,225
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,40,8/29/2008,50.009,-124.937666,50.004,-124.948333,54,120,13/0,2.44,230
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,13,41,8/29/2008,50.005833,-124.993166,49.998333,-124.994,50,118,13/0,2.44,223
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,42,8/29/2008,50.018666,-124.921666,50.023666,-124.914333,90,122,13/0,2.44,221
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,14,43,8/29/2008,49.868833,-124.828,49.8755,-124.833666,93,120,13/0,2.44,222
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,44,8/30/2008,49.850833,-124.554333,49.844,-124.546166,89,122,13/0,2.44,224
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,45,8/30/2008,49.902666,-124.651333,49.896833,-124.643833,85,119,13/0,2.44,226
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,46,8/30/2008,49.869166,-124.7145,49.871833,-124.723666,88,124,13/0,2.44,222
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,15,47,8/30/2008,49.842833,-124.687833,49.846833,-124.697666,90,119,13/0,2.44,224
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,14,48,8/31/2008,49.581666,-124.760333,49.5755,-124.751333,58,119,13/0,2.44,224
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,14,49,9/1/2008,49.522833,-124.7305,49.517333,-124.722166,48,120,13/0,2.44,223
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,16,50,9/1/2008,49.515833,-124.301833,49.516666,-124.288833,60,121,13/0,2.44,223
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,16,51,9/1/2008,49.4905,-124.1705,49.493666,-124.1805,60,119,13/0,2.44,224
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,17,52,9/2/2008,49.437,-124.1335,49.436166,-124.146,85,119,13/0,2.44,223
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,14,53,9/2/2008,49.4475,-124.198666,49.450166,-124.208333,96,119,13/0,2.44,223
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,17,54,9/2/2008,49.255,-124.0155,49.255166,-124.005166,77,119,13/0,2.44,224
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,17,55,9/2/2008,49.211,-123.9165,49.207333,-123.927333,40,120,13/0,2.44,224
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,17,56,9/3/2008,49.204166,-123.868833,49.203166,-123.88,44,122,13/0,2.44,225
2008,66007,NEOCALIGUS,8/15/2008,9/3/2008,1,17,57,9/3/2008,49.145,-123.8535,49.145516,-123.842983,52,120,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,1,8/11/2010,50.19105,-125.062766,50.186716,-125.0565,58,120,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,2,8/11/2010,50.1845,-124.98275,50.179583,-124.98845,90,121,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,3,8/11/2010,50.155466,-125.1724,50.150183,-125.17715,85,122,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,4,8/12/2010,50.262583,-125.371916,50.2675,-125.378816,80,123,13/0,2.44,213
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,5,8/12/2010,50.239916,-125.371933,50.2462,-125.373183,80,123,13/0,2.44,221
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,6,8/13/2010,50.321533,-125.436533,50.32675,-125.438,60,127,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,7,8/13/2010,50.344283,-125.473516,50.3487,-125.478633,63,123,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,8,8/13/2010,50.384883,-125.592683,50.390666,-125.583683,60,122,13/0,2.44,215
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,9,8/13/2010,50.355533,-125.51515,50.355616,-125.5237,60,125,13/0,2.44,222
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,10,8/14/2010,50.4356,-125.60885,50.430833,-125.612416,58,123,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,11,8/14/2010,50.44655,-125.758166,50.442016,-125.74885,48,123,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,12,8/15/2010,50.649833,-126.281083,50.646733,-126.289566,57,123,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,13,8/15/2010,50.633916,-126.256966,50.632616,-126.26665,50,124,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,14,8/15/2010,50.601166,-126.35655,50.602966,-126.349416,90,120,13/0,2.44,222
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,15,8/15/2010,50.593416,-126.401516,50.592366,-126.411866,60,125,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,16,8/17/2010,50.89795,-126.8798,50.899083,-126.872066,60,121,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,17,8/17/2010,50.801316,-126.875833,50.797166,-126.8698,50,124,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,18,8/17/2010,50.821883,-126.963833,50.818716,-126.954233,60,131,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,19,8/18/2010,50.681883,-126.709966,50.676616,-126.7068,60,127,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,20,8/18/2010,50.581166,-126.423933,50.580633,-126.43365,50,110,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,21,8/18/2010,50.588616,-126.542883,50.589716,-126.552666,50,121,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,22,8/19/2010,50.589833,-126.879733,50.586083,-126.88925,54,133,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,23,8/19/2010,50.556883,-126.867866,50.553833,-126.8593,55,129,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,24,8/19/2010,50.652983,-126.854033,50.658216,-126.860916,70,127,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,25,8/19/2010,50.644033,-126.84645,50.648916,-126.8532,55,124,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,26,8/20/2010,50.545833,-126.790016,50.548,-126.799983,80,128,13/0,2.44,227
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,27,8/21/2010,50.784566,-126.687516,50.785716,-126.678666,58,119,13/0,2.44,224
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,28,8/21/2010,50.801433,-126.545466,50.805083,-126.55145,55,116,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,29,8/21/2010,50.7457,-126.5489,50.744266,-126.559716,60,120,13/0,2.44,224
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,30,8/22/2010,50.693333,-127.136583,50.693366,-127.12675,125,119,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,31,8/22/2010,50.675366,-127.131666,50.671166,-127.140983,45,117,13/0,2.44,227
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,32,8/23/2010,50.616566,-127.12355,50.61695,-127.135933,50,118,13/0,2.44,227
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,33,8/23/2010,50.85575,-126.582983,50.862116,-126.587466,60,119,13/0,2.44,222
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,34,8/24/2010,50.832666,-126.4921,50.829016,-126.495366,47,124,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,35,8/24/2010,50.784366,-126.430266,50.784733,-126.4207,50,120,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,36,8/24/2010,50.837833,-126.2601,50.841433,-126.261416,80,120,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,37,8/24/2010,50.833566,-126.3719,50.8376,-126.365983,89,122,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,38,8/25/2010,50.833783,-126.2531,50.8371,-126.2586,55,122,13/0,2.44,223
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,39,8/25/2010,50.816166,-126.226766,50.820666,-126.22595,80,122,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,40,8/25/2010,50.779116,-126.180883,50.779566,-126.18885,82,120,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,41,8/25/2010,50.773433,-126.213916,50.778966,-126.217633,95,121,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,42,8/26/2010,50.742333,-126.125366,50.737966,-126.128666,50,121,13/0,2.44,226
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,43,8/26/2010,50.554466,-126.7156,50.5544,-126.706033,83,124,13/0,2.44,224
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,44,8/26/2010,50.503,-126.644466,50.499966,-126.638433,50,121,13/0,2.44,224
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,45,8/27/2010,50.484083,-126.38825,50.484833,-126.398666,70,119,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,12,46,8/27/2010,50.439266,-126.048133,50.435233,-126.040983,65,120,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,47,8/27/2010,50.4464,-125.958416,50.446116,-125.94945,80,121,13/0,2.44,223
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,48,8/28/2010,50.44635,-125.943083,50.448016,-125.936166,73,122,13/0,2.44,224
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,49,8/28/2010,50.453683,-125.96015,50.456033,-125.968483,74,118,13/0,2.44,224
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,50,8/28/2010,50.376816,-125.749983,50.377566,-125.758566,60,123,13/0,2.44,224
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,51,8/29/2010,49.9614,-125.1782,49.963983,-125.1832,44,121,13/0,2.44,224
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,52,8/29/2010,49.975783,-125.12695,49.97345,-125.135133,89,127,13/0,2.44,224
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,53,8/29/2010,50.062383,-125.022366,50.056983,-125.022066,55,122,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,54,8/30/2010,50.199283,-124.981916,50.204366,-124.983316,65,120,13/0,2.44,224
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,55,8/30/2010,50.216833,-125.0024,50.2198,-125.00565,55,120,13/0,2.44,224
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,56,8/30/2010,50.269433,-125.050483,50.274916,-125.053683,50,120,13/0,2.44,226
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,57,8/31/2010,50.533933,-124.996866,50.537616,-124.990233,50,121,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,58,8/31/2010,50.5503,-124.993316,50.5553,-124.993466,56,119,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,59,8/31/2010,50.394333,-125.102283,50.39085,-125.096933,50,118,13/0,2.44,226
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,60,8/31/2010,50.399683,-125.111166,50.404583,-125.114016,50,119,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,61,9/1/2010,50.499966,-125.356766,50.480016,-125.351416,78,122,13/0,2.44,225
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,62,9/1/2010,50.450366,-125.410366,50.447433,-125.4156,55,119,13/0,2.44,226
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,63,9/1/2010,50.4313,-125.499616,50.4267,-125.503683,48,144,13/0,2.44,224
2010,69948,NEOCALIGUS,8/10/2010,9/3/2010,1,13,64,9/1/2010,50.50495,-125.553933,50.509733,-125.551183,50,119,13/0,2.44,226
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,1,8/8/2012,50.011083,-125.042316,50.011666,-125.041666,87,120,13/0,2.44,224
2012,72890,NEOCALIGUS,9/11/2012,9/21/2012,1,13,1,9/12/2012,50.425633,-125.245533,50.432266,-125.255983,94,124,13/0,2.44,225
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,2,8/8/2012,50.028466,-125.039433,50.0336,-125.035916,51,121,13/0,2.44,225
2012,72890,NEOCALIGUS,9/11/2012,9/21/2012,1,13,2,9/12/2012,50.441233,-125.229383,50.445583,-125.234233,81,125,13/0,2.44,221
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,3,8/8/2012,50.053333,-125.235,50.062783,-125.2394,67,124,13/0,2.44,219
2012,72890,NEOCALIGUS,9/11/2012,9/21/2012,1,13,3,9/12/2012,50.5501,-124.9924,50.555466,-124.99315,61,126,13/0,2.44,214
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,4,8/8/2012,50.071766,-125.246483,50.0812,-125.2583,48,122,13/0,2.44,225
2012,72890,NEOCALIGUS,9/11/2012,9/21/2012,1,13,4,9/12/2012,50.58535,-124.871816,50.590166,-124.869783,72,123,13/0,2.44,223
2012,72890,NEOCALIGUS,9/11/2012,9/21/2012,1,13,5,9/13/2012,50.321283,-125.172916,50.316766,-125.177933,65,122,13/0,2.44,222
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,5,8/9/2012,50.245,-125.373333,50.2394,-125.3706,78,121,13/0,2.44,226
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,6,8/9/2012,50.27,-125.38,50.2643,-125.375183,83,120,13/0,2.44,225
2012,72890,NEOCALIGUS,9/11/2012,9/21/2012,1,13,6,9/13/2012,50.32855,-125.08585,50.331533,-125.07915,59,122,13/0,2.44,226
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,7,8/9/2012,50.305866,-125.278266,50.304216,-125.286733,88,124,13/0,2.44,225
2012,72890,NEOCALIGUS,9/11/2012,9/21/2012,1,13,7,9/13/2012,50.341683,-125.003,50.340383,-125.011566,88,124,13/0,2.44,224
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,8,8/10/2012,50.4158,-125.309766,50.4192,-125.30405,58,122,13/0,2.44,224
2012,72890,NEOCALIGUS,9/11/2012,9/21/2012,1,13,8,9/13/2012,50.3241,-125.0807,50.321666,-125.0734,66,123,13/0,2.44,222
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,9,8/10/2012,50.398716,-125.3483,50.4042,-125.343983,58,122,13/0,2.44,226
2012,72890,NEOCALIGUS,9/11/2012,9/21/2012,1,13,9,9/14/2012,50.097066,-125.1771,50.102166,-125.1811,57,122,13/0,2.44,221
2012,72890,NEOCALIGUS,9/11/2012,9/21/2012,1,13,10,9/14/2012,50.123666,-125.063166,50.12805,-125.059016,59,122,13/0,2.44,224
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,10,8/10/2012,50.476033,-125.349216,50.481833,-125.355333,90,124,13/0,2.44,226
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,11,8/10/2012,50.450983,-125.410616,50.446316,-125.417883,59,123,13/0,2.44,225
2012,72890,NEOCALIGUS,9/11/2012,9/21/2012,1,13,11,9/14/2012,50.234033,-125.00845,50.22845,-125.009066,55,122,13/0,2.44,226
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,12,8/11/2012,50.460133,-125.5913,50.465566,-125.584483,58,127,13/0,2.44,226
2012,72890,NEOCALIGUS,9/11/2012,9/21/2012,1,13,12,9/14/2012,50.290633,-125.078233,50.284933,-125.075016,81,123,13/0,2.44,225
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,13,8/11/2012,50.550916,-125.52445,50.55605,-125.5294,66,122,13/0,2.44,225
2012,72890,NEOCALIGUS,9/11/2012,9/21/2012,1,13,13,9/15/2012,50.388866,-125.526633,50.38825,-125.53655,58,123,13/0,2.44,223
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,14,8/11/2012,50.460166,-125.611116,50.454933,-125.613366,59,125,13/0,2.44,226
2012,72890,NEOCALIGUS,9/11/2012,9/21/2012,1,13,14,9/15/2012,50.355633,-125.370816,50.355133,-125.3782,54,123,13/0,2.44,225
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,15,8/11/2012,50.42515,-125.7303,50.422216,-125.738133,91,121,13/0,2.44,227
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,16,8/12/2012,50.400516,-125.96025,50.4042,-125.968,60,124,13/0,2.44,225
2012,72810,NEOCALIGUS,8/7/2012,8/27/2012,1,13,17,8/12/2012,50.421516,-125.947933,50.4146,-125.9393,82,125,13/0,2.44,225
