"Survey Year","Trip identifier","Vessel name","Trip start date","Trip end date","GMA","PFMA","Set number","Set date","Start latitude","Start longitude","End latitude","End longitude","Bottom depth (m)","Soak time (min)","Hook size","Hook spacing (m)","Hook count"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","14","58","2015-08-19","49.620183","-124.743600","49.615583","-124.734916","78.000000",120,"13/0","2.44","225"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","14","59","2015-08-19","49.618616","-124.788933","49.613000","-124.782700","75.000000",121,"13/0","2.44","224"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","14","60","2015-08-20","49.502200","-124.589433","49.496633","-124.585600","65.000000",121,"13/0","2.44","223"
2015,"78090","NEOCALIGUS","2015-08-01","2015-08-20","01","14","61","2015-08-20","49.461716","-124.649233","49.456450","-124.644366","82.000000",121,"13/0","2.44","224"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","17","1","2018-08-24","48.971433","-123.715566","48.975566","-123.729400","82.000000",119,"13/0","2.44","225"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","17","2","2018-08-24","48.936766","-123.714600","48.944266","-123.719950","59.000000",116,"13/0","2.44","221"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","17","3","2018-08-24","49.033650","-123.743000","49.026066","-123.751250","46.000000",120,"13/0","2.44","227"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","17","4","2018-08-24","49.059350","-123.756783","49.052800","-123.749216","58.000000",121,"13/0","2.44","229"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","17","5","2018-08-25","48.990000","-123.621700","48.982550","-123.611116","49.000000",119,"13/0","2.44","224"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","17","6","2018-08-25","48.907650","-123.466000","48.903233","-123.454150","61.000000",120,"13/0","2.44","214"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","18","7","2018-08-25","48.846016","-123.370866","48.854333","-123.384250","61.000000",122,"13/0","2.44","215"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","18","8","2018-08-26","48.728800","-123.569266","48.721633","-123.557733","50.000000",126,"13/0","2.44","220"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","18","9","2018-08-26","48.720866","-123.401766","48.730683","-123.393133","59.000000",121,"13/0","2.44","224"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","19","10","2018-08-26","48.495266","-123.243633","48.508033","-123.243716","95.000000",118,"13/0","2.44","225"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","18","11","2018-08-27","48.801516","-123.254250","48.800083","-123.237633","56.000000",121,"13/0","2.44","224"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","18","12","2018-08-27","48.838183","-123.339666","48.827016","-123.331300","93.000000",122,"13/0","2.44","222"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","29","13","2018-08-27","48.910200","-123.359150","48.907066","-123.339650","55.000000",116,"13/0","2.44","226"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","18","14","2018-08-27","48.854583","-123.221233","48.861183","-123.230116","71.000000",124,"13/0","2.44","225"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","18","15","2018-08-28","48.813266","-123.132800","48.817266","-123.144283","95.000000",118,"13/0","2.44","225"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","18","16","2018-08-28","48.799466","-123.128350","48.803633","-123.139350","67.000000",119,"13/0","2.44","228"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","29","17","2018-08-28","48.930000","-123.411150","48.934766","-123.423916","55.000000",118,"13/0","2.44","228"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","29","18","2018-08-28","48.983033","-123.521133","48.978100","-123.512200","81.000000",119,"13/0","2.44","223"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","29","19","2018-08-29","49.083550","-123.643633","49.078100","-123.636883","43.000000",118,"13/0","2.44","224"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","17","20","2018-08-29","49.213100","-123.819250","49.214033","-123.806600","62.000000",130,"13/0","2.44","225"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","14","21","2018-08-30","49.355550","-124.166100","49.349050","-124.169266","80.000000",119,"13/0","2.44","224"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","17","22","2018-08-30","49.319416","-124.166916","49.314583","-124.159533","74.000000",119,"13/0","2.44","225"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","16","23","2018-08-30","49.500500","-124.170683","49.497383","-124.162466","51.000000",119,"13/0","2.44","224"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","16","24","2018-08-30","49.562400","-124.296933","49.555583","-124.289783","45.000000",121,"13/0","2.44","225"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","14","25","2018-08-31","49.520916","-124.560316","49.516766","-124.550166","79.000000",120,"13/0","2.44","224"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","14","26","2018-08-31","49.581783","-124.711016","49.578366","-124.698883","84.000000",130,"13/0","2.44","226"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","14","27","2018-08-31","49.576600","-124.759116","49.581716","-124.768766","53.000000",120,"13/0","2.44","223"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","14","28","2018-08-31","49.615366","-124.723350","49.608216","-124.720700","88.000000",119,"13/0","2.44","225"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","14","29","2018-09-01","49.798316","-124.983450","49.805050","-124.988500","48.000000",121,"13/0","2.44","221"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","14","30","2018-09-01","49.838766","-125.039166","49.842833","-125.049016","54.000000",120,"13/0","2.44","224"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","14","31","2018-09-01","49.868383","-125.073150","49.874200","-125.080783","77.000000",120,"13/0","2.44","223"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","14","32","2018-09-02","49.908683","-124.977483","49.914133","-124.984116","56.000000",119,"13/0","2.44","225"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","14","33","2018-09-02","49.905483","-124.973450","49.899450","-124.976300","51.000000",120,"13/0","2.44","221"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","15","34","2018-09-02","49.867166","-124.783783","49.865800","-124.771583","51.000000",120,"13/0","2.44","224"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","15","35","2018-09-02","49.876533","-124.631766","49.882883","-124.639500","80.000000",120,"13/0","2.44","224"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","16","36","2018-09-03","49.691166","-124.341233","49.684066","-124.335616","75.000000",119,"13/0","2.44","223"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","15","37","2018-09-03","49.761433","-124.352616","49.762033","-124.363950","49.000000",122,"13/0","2.44","225"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","15","38","2018-09-03","49.750683","-124.514416","49.754416","-124.524466","83.000000",119,"13/0","2.44","222"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","15","39","2018-09-03","49.775566","-124.578916","49.781216","-124.586900","61.000000",119,"13/0","2.44","224"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","16","40","2018-09-04","49.652283","-124.304633","49.658733","-124.312033","47.000000",119,"13/0","2.44","223"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","16","41","2018-09-04","49.615066","-124.257266","49.621466","-124.263883","87.000000",119,"13/0","2.44","225"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","16","42","2018-09-04","49.641416","-124.291466","49.636300","-124.284300","56.000000",120,"13/0","2.44","221"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","16","43","2018-09-04","49.610466","-124.252600","49.604516","-124.245733","86.000000",116,"13/0","2.44","223"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","16","44","2018-09-04","49.652133","-124.076933","49.658333","-124.075800","61.000000",135,"13/0","2.44","224"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","16","45","2018-09-05","49.563850","-124.025100","49.570866","-124.028183","73.000000",120,"13/0","2.44","222"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","16","46","2018-09-05","49.547116","-124.022550","49.553100","-124.027150","54.000000",119,"13/0","2.44","221"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","16","47","2018-09-05","49.527650","-123.975166","49.533516","-123.980316","78.000000",119,"13/0","2.44","225"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","16","48","2018-09-05","49.506400","-123.916866","49.498516","-123.916783","62.000000",120,"13/0","2.44","223"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","29","49","2018-09-06","49.425183","-123.698733","49.427033","-123.707983","61.000000",120,"13/0","2.44","223"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","28","50","2018-09-06","49.484783","-123.446716","49.478500","-123.452533","54.000000",121,"13/0","2.44","222"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","28","51","2018-09-06","49.536450","-123.451200","49.532116","-123.459016","49.000000",120,"13/0","2.44","227"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","28","52","2018-09-07","49.534933","-123.289683","49.528900","-123.288683","52.000000",119,"13/0","2.44","221"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","28","53","2018-09-07","49.568783","-123.283450","49.574216","-123.276800","87.000000",120,"13/0","2.44","226"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","28","54","2018-09-07","49.526816","-123.261450","49.533433","-123.255883","70.000000",119,"13/0","2.44","223"
2018,"84371","NEOCALIGUS","2018-08-21","2018-09-07","01","28","55","2018-09-07","49.386233","-123.410816","49.380383","-123.417033","84.000000",119,"13/0","2.44","225"
